firsturl,date,chjh,mzelst
http://t.co/7FSPjRTCNN,"October 15, 2015 at 01:19PM",1,1
http://t.co/kumeXFQlCe,"August 28, 2015 at 02:30PM",1,1
https://t.co/KlA6fjd1Jz,"December 06, 2015 at 11:18AM",1,1
https://t.co/pHLW02TKtR,"December 04, 2015 at 04:47PM",1,1
https://t.co/TU0CkLSNyp,"December 04, 2015 at 11:27PM",1,1
NA,"November 11, 2015 at 05:52PM",1,1
https://t.co/MtInFI31C6,"December 02, 2015 at 07:10PM",1,1
NA,"November 23, 2015 at 10:06AM",1,1
NA,"September 16, 2015 at 03:11PM",1,1
http://t.co/pVaQyPTLMu,"September 25, 2015 at 05:23PM",1,1
http://t.co/UNsfODcDoM,"September 25, 2015 at 03:46PM",1,1
http://t.co/EGSVAE9BmZ,"September 11, 2015 at 12:59PM",1,1
NA,"November 25, 2015 at 05:35AM",1,1
NA,"September 24, 2015 at 06:12PM",1,1
http://t.co/GJuyjExgD6,"August 21, 2015 at 07:32AM",1,1
NA,"November 25, 2015 at 01:58PM",1,1
NA,"November 03, 2015 at 02:18PM",1,1
NA,"November 18, 2015 at 09:13PM",1,1
NA,"September 01, 2015 at 07:31AM",1,1
NA,"September 01, 2015 at 07:30AM",1,1
NA,"September 01, 2015 at 07:31AM",1,1
NA,"November 10, 2015 at 09:13PM",1,1
NA,"October 26, 2015 at 08:15AM",1,1
NA,"November 08, 2015 at 12:47AM",1,1
NA,"October 26, 2015 at 06:24PM",1,1
NA,"December 09, 2015 at 06:29PM",1,1
NA,"October 26, 2015 at 08:34PM",1,1
NA,"November 10, 2015 at 06:24PM",1,1
NA,"September 29, 2015 at 02:34PM",1,1
NA,"November 04, 2015 at 03:32PM",1,1
NA,"November 12, 2015 at 11:59AM",1,1
NA,"November 23, 2015 at 04:18AM",1,1
NA,"October 10, 2015 at 04:35PM",1,1
NA,"October 27, 2015 at 04:54PM",1,1
https://t.co/I0w4sm0Beu,"November 01, 2015 at 03:10PM",1,1
https://t.co/0aAxUsWiqB,"October 23, 2015 at 06:51PM",1,1
https://t.co/6pM5JFUOzE,"November 18, 2015 at 10:21AM",1,1
https://t.co/E705hgRLRs,"November 18, 2015 at 12:25PM",1,1
https://t.co/FKh3dgAv9d,"November 18, 2015 at 12:23PM",1,1
https://t.co/FvZO5fonjM,"November 18, 2015 at 12:26PM",1,1
https://t.co/JWbvEYqvSW,"November 18, 2015 at 12:31PM",1,1
https://t.co/RQky2EOGBK,"November 18, 2015 at 12:28PM",1,1
NA,"November 30, 2015 at 01:01PM",1,1
NA,"November 30, 2015 at 01:03PM",1,1
NA,"November 25, 2015 at 08:01PM",1,1
https://t.co/GcAeYjVRp7,"November 11, 2015 at 04:38PM",1,1
https://t.co/JxKA41SkgY,"December 06, 2015 at 06:01AM",1,1
NA,"November 23, 2015 at 03:56PM",1,1
NA,"September 16, 2015 at 12:12PM",1,1
NA,"November 12, 2015 at 05:17PM",1,1
http://t.co/RexCIlTx9e,"September 30, 2015 at 04:30PM",1,1
NA,"September 29, 2015 at 12:45PM",1,1
NA,"October 26, 2015 at 07:25PM",1,1
NA,"October 07, 2015 at 11:44AM",1,1
NA,"October 26, 2015 at 12:14AM",1,1
http://t.co/kv8iKCe3CK,"September 15, 2015 at 08:36PM",1,1
http://t.co/pCu0Lm9RMs,"September 18, 2015 at 10:38AM",1,1
https://t.co/InyjsS7mfa,"December 03, 2015 at 10:39AM",1,1
https://t.co/d74SnF1pUm,"November 04, 2015 at 04:15PM",1,1
NA,"November 26, 2015 at 06:29PM",1,1
https://t.co/gDXp90dFSz,"October 22, 2015 at 09:25AM",1,0
https://t.co/esPpTJN98W,"October 21, 2015 at 02:32PM",1,1
NA,"October 27, 2015 at 06:05PM",1,1
https://t.co/3AcSQ7koOL,"November 02, 2015 at 02:11PM",0,0
https://t.co/gt7n26YPkq,"November 13, 2015 at 01:45PM",1,1
NA,"November 19, 2015 at 03:32AM",1,1
NA,"October 26, 2015 at 11:34AM",1,1
NA,"October 08, 2015 at 04:03PM",1,0
https://t.co/OvwjPplqRA,"October 30, 2015 at 07:57PM",1,1
NA,"October 22, 2015 at 02:34PM",1,1
http://t.co/1PBpbtuS7o,"September 14, 2015 at 08:45AM",0,0
http://t.co/BVm0REwFdr,"September 08, 2015 at 11:56AM",0,0
http://t.co/8Xjjnde91u,"September 08, 2015 at 12:17PM",0,0
https://t.co/PgFOmlEo3Z,"November 05, 2015 at 10:54PM",0,0
https://t.co/qfDxMwcVnI,"November 03, 2015 at 03:23PM",0,0
http://t.co/ct9Niwy6nR,"September 29, 2015 at 11:18AM",1,1
NA,"October 21, 2015 at 02:31PM",0,0
https://t.co/2D8aSFptHQ,"October 22, 2015 at 09:45AM",0,0
NA,"October 21, 2015 at 01:13PM",0,0
NA,"September 12, 2015 at 04:37PM",1,1
https://t.co/iHi6XSKtM6,"October 23, 2015 at 09:30AM",0,0
https://t.co/hB7gtGoHI8,"October 23, 2015 at 08:20AM",0,0
NA,"November 24, 2015 at 02:46PM",1,1
NA,"November 16, 2015 at 01:01AM",1,1
NA,"October 21, 2015 at 08:31PM",1,1
https://t.co/3Igs6uALt7,"October 27, 2015 at 12:35PM",0,0
http://t.co/wdnVdg9por,"August 18, 2015 at 02:55PM",0,0
https://t.co/cJfFr5AeAU,"October 20, 2015 at 12:09PM",0,0
https://t.co/nOD73c7UJd,"October 22, 2015 at 03:08PM",0,0
https://t.co/jbeOh4W84b,"October 20, 2015 at 11:04PM",0,0
https://t.co/LKkM0F5PW0,"October 23, 2015 at 04:44PM",1,1
NA,"October 26, 2015 at 09:29PM",1,1
https://t.co/w5LuKsZKED,"December 06, 2015 at 12:04AM",1,1
https://t.co/14e7sEzb8U,"October 21, 2015 at 08:21AM",0,0
https://t.co/WEATGAxB8z,"December 07, 2015 at 10:20AM",0,0
https://t.co/0NosXKSN45,"November 09, 2015 at 10:52AM",1,1
NA,"October 26, 2015 at 06:02AM",0,0
https://t.co/zVpb8q3ksZ,"December 12, 2015 at 04:37PM",1,1
https://t.co/VLMV19SkDc,"October 09, 2015 at 04:02PM",0,0
https://t.co/xFNgOE9v9U,"November 09, 2015 at 03:27PM",1,1
https://t.co/4F0jY08rWX,"October 30, 2015 at 05:39PM",0,0
NA,"October 21, 2015 at 11:44AM",1,0
http://t.co/tGWKBHrTiR,"August 29, 2015 at 12:29AM",1,1
https://t.co/TeNGslXr6X,"November 06, 2015 at 07:31AM",0,0
https://t.co/aVjsruihi9,"November 05, 2015 at 03:33PM",0,0
https://t.co/fpXrtZ0fs9,"November 12, 2015 at 04:32PM",0,1
https://t.co/U1FCKXfE3X,"October 31, 2015 at 12:16AM",1,1
https://t.co/Uz9y8E4AOc,"December 10, 2015 at 11:26PM",1,1
NA,"October 28, 2015 at 10:26AM",1,1
NA,"November 19, 2015 at 10:24PM",0,0
https://t.co/3F6aRpFMKp,"November 12, 2015 at 04:11PM",0,0
https://t.co/51dNITjSRq,"October 29, 2015 at 06:43PM",0,0
https://t.co/r8tCqFIuh9,"October 31, 2015 at 02:20AM",0,0
https://t.co/r8tCqFIuh9,"November 01, 2015 at 12:40PM",0,0
https://t.co/r8tCqFIuh9,"November 29, 2015 at 07:40PM",0,0
https://t.co/r8tCqFIuh9,"October 28, 2015 at 04:32PM",0,0
https://t.co/r8tCqFIuh9,"December 04, 2015 at 03:20AM",0,0
https://t.co/r8tCqFIuh9,"December 02, 2015 at 03:20PM",0,0
https://t.co/r8tCqFIuh9,"November 20, 2015 at 06:40AM",0,0
https://t.co/r8tCqFIuh9,"November 27, 2015 at 03:20PM",0,0
https://t.co/r8tCqFIuh9,"November 06, 2015 at 02:40PM",0,0
https://t.co/r8tCqFIuh9,"November 08, 2015 at 03:40PM",0,0
https://t.co/r8tCqFIuh9,"December 07, 2015 at 04:20AM",0,0
https://t.co/r8tCqFIuh9,"November 05, 2015 at 12:20AM",0,0
https://t.co/r8tCqFIuh9,"November 13, 2015 at 03:40PM",0,0
https://t.co/r8tCqFIuh9,"November 07, 2015 at 01:34PM",0,0
https://t.co/r8tCqFIuh9,"November 17, 2015 at 01:00PM",0,0
https://t.co/r8tCqFIuh9,"October 28, 2015 at 11:02AM",0,0
https://t.co/r8tCqFIuh9,"November 24, 2015 at 04:40AM",0,0
https://t.co/r8tCqFIuh9,"November 12, 2015 at 03:20PM",0,0
https://t.co/r8tCqFIuh9,"October 28, 2015 at 11:25AM",0,0
https://t.co/r8tCqG058H,"November 20, 2015 at 10:01PM",0,0
https://t.co/bGBD2d7JGp,"October 23, 2015 at 06:38PM",0,0
https://t.co/80kfNxvXX3,"November 06, 2015 at 03:40PM",0,0
NA,"October 30, 2015 at 12:10PM",1,1
http://t.co/RWqDiPsKKo,"August 18, 2015 at 07:03PM",0,0
NA,"October 15, 2015 at 06:36PM",1,1
NA,"November 01, 2015 at 03:34PM",0,0
NA,"October 25, 2015 at 01:59AM",0,0
NA,"October 22, 2015 at 09:51PM",0,0
NA,"November 17, 2015 at 02:04PM",1,1
http://t.co/HH3DUZn7gP,"August 25, 2015 at 05:18AM",1,0
http://t.co/HH3DUZn7gP,"August 26, 2015 at 12:11AM",1,1
NA,"October 29, 2015 at 08:23PM",1,1
NA,"October 21, 2015 at 08:39PM",0,0
NA,"October 30, 2015 at 04:39PM",1,1
NA,"October 27, 2015 at 08:17AM",1,1
https://t.co/mmsnKeHnEd,"November 11, 2015 at 12:13PM",1,1
http://t.co/EtFZmH9c3s,"September 28, 2015 at 12:27PM",1,1
https://t.co/iStjfJmrX3,"October 27, 2015 at 11:35AM",1,0
NA,"November 19, 2015 at 09:01AM",0,0
https://t.co/6kqxz2I5nQ,"October 29, 2015 at 02:10PM",0,0
https://t.co/9ZGNb9h6hH,"October 29, 2015 at 08:35PM",0,0
http://t.co/tpEQM0j5qh,"August 20, 2015 at 06:24PM",1,1
https://t.co/RBJLqOL0yJ,"October 29, 2015 at 11:07PM",1,1
NA,"August 20, 2015 at 02:10PM",0,0
NA,"November 26, 2015 at 02:15PM",0,0
NA,"November 12, 2015 at 11:30PM",0,0
NA,"November 23, 2015 at 07:46PM",0,0
NA,"October 12, 2015 at 06:56PM",0,0
NA,"December 11, 2015 at 10:21PM",0,0
https://t.co/7NjUa2oigj,"November 17, 2015 at 05:12PM",1,1
https://t.co/kPjB0ulVaJ,"October 24, 2015 at 12:52PM",0,0
https://t.co/5J5kj7LxWl,"October 22, 2015 at 10:44AM",0,0
https://t.co/79h1ZbQg1J,"November 10, 2015 at 07:18AM",1,1
http://t.co/clrDfMRzUY,"August 18, 2015 at 05:51PM",1,1
NA,"October 21, 2015 at 04:03PM",0,0
https://t.co/UZQT0qm4lH,"October 21, 2015 at 03:47PM",0,0
NA,"November 03, 2015 at 11:46AM",0,0
https://t.co/XOJQPbADzc,"October 25, 2015 at 12:22PM",0,0
https://t.co/SF5UsfoKlU,"October 21, 2015 at 09:14PM",0,0
https://t.co/M1TXKwhYd2,"October 27, 2015 at 07:28AM",0,0
NA,"October 24, 2015 at 03:36PM",0,0
NA,"August 22, 2015 at 07:00AM",0,0
https://t.co/kOiK7JXwO0,"October 22, 2015 at 10:35AM",0,0
NA,"November 22, 2015 at 10:59PM",1,1
NA,"October 25, 2015 at 02:04AM",0,0
https://t.co/YiLZbimsQl,"November 27, 2015 at 02:16PM",1,0
https://t.co/YPqOV3KyDG,"December 11, 2015 at 11:45PM",1,1
https://t.co/IHmvDJuihe,"November 08, 2015 at 10:35PM",1,1
http://t.co/ZtLjOFoWhF,"October 19, 2015 at 12:41PM",1,1
http://t.co/kOBXIEgl3w,"August 31, 2015 at 10:39PM",1,1
NA,"September 06, 2015 at 11:18AM",0,0
NA,"October 23, 2015 at 10:02AM",0,0
https://t.co/655wDXjA4z,"October 29, 2015 at 02:17PM",0,0
https://t.co/MJEjc8JGQq,"October 26, 2015 at 03:48PM",0,0
https://t.co/pY0KtIk6t0,"October 27, 2015 at 09:07PM",0,0
NA,"October 26, 2015 at 05:55PM",0,0
http://t.co/m3x3gDaH33,"September 08, 2015 at 01:42PM",0,0
https://t.co/MRgiq7LSpp,"October 30, 2015 at 09:47PM",0,0
https://t.co/nUkRPjSoMe,"October 22, 2015 at 03:18PM",0,0
NA,"December 08, 2015 at 01:42PM",1,1
https://t.co/g8AwYV7gTj,"November 20, 2015 at 10:49AM",1,1
https://t.co/ZWh78K5Arc,"December 07, 2015 at 08:28PM",1,1
https://t.co/DBJxOc26Jx,"November 23, 2015 at 12:58PM",0,0
http://t.co/P4QJjU2bJq,"October 08, 2015 at 10:57PM",1,1
https://t.co/vfGU8wAWFw,"October 29, 2015 at 06:02PM",0,0
https://t.co/EPEZbs3CZh,"October 29, 2015 at 06:02PM",0,0
NA,"October 24, 2015 at 01:18AM",1,1
http://t.co/UVyNpKdNzM,"October 09, 2015 at 10:24AM",1,1
http://t.co/POZPvqGrb1,"August 30, 2015 at 11:36PM",1,1
https://t.co/cQCXNieGpi,"October 28, 2015 at 01:01PM",1,1
https://t.co/tuhpoarF2d,"November 01, 2015 at 12:56PM",1,1
https://t.co/jE6f3RUwpF,"October 28, 2015 at 12:42PM",1,1
http://t.co/qAB5wbV1hG,"September 28, 2015 at 01:45PM",1,1
https://t.co/JtTOu8KDtx,"November 02, 2015 at 02:00PM",1,1
https://t.co/TnVxkHLgZx,"October 25, 2015 at 12:18AM",1,1
https://t.co/mLqXZrmiMj,"October 20, 2015 at 11:21PM",1,1
http://t.co/VCzQJ8NztW,"October 14, 2015 at 09:26PM",1,1
https://t.co/trYXxusHIH,"October 29, 2015 at 05:58PM",0,0
http://t.co/MBhwSG8pGI,"August 26, 2015 at 06:01PM",1,1
http://t.co/oqKebqzwvU,"October 08, 2015 at 08:00AM",1,1
https://t.co/UJXFNvCzoK,"November 30, 2015 at 09:12PM",1,1
NA,"November 30, 2015 at 01:23PM",1,1
http://t.co/ch42KoUBIo,"September 11, 2015 at 11:32AM",1,1
http://t.co/nESczaajBf,"September 17, 2015 at 09:41PM",1,1
http://t.co/sNOWLmR1Rn,"September 28, 2015 at 01:19PM",1,1
https://t.co/yA1IFYYghQ,"November 02, 2015 at 03:26AM",1,1
NA,"December 03, 2015 at 02:41PM",1,1
https://t.co/lNaeYzO2OU,"December 10, 2015 at 02:42PM",1,1
https://t.co/Q0Jfg5o2hb,"November 25, 2015 at 01:01PM",1,1
https://t.co/2ngh6lq0QX,"October 27, 2015 at 04:42AM",0,0
https://t.co/FAgyWmGBiV,"October 23, 2015 at 09:46AM",0,0
https://t.co/sWxcaHgtkE,"November 27, 2015 at 05:25PM",1,1
NA,"October 30, 2015 at 08:45PM",1,1
https://t.co/vygi7AKomV,"December 01, 2015 at 05:29PM",1,1
https://t.co/qu1Aj6IqsT,"October 22, 2015 at 03:21PM",1,1
http://t.co/xZdPyCkJ0O,"September 11, 2015 at 04:55PM",1,1
http://t.co/SI5O9BsNj6,"September 30, 2015 at 03:59AM",1,1
https://t.co/LGpB7wMgAZ,"October 22, 2015 at 06:44PM",0,0
http://t.co/D1MzQBtQ7F,"October 19, 2015 at 03:22PM",0,0
http://t.co/D1MzQBtQ7F,"October 19, 2015 at 07:52PM",0,0
https://t.co/D1MzQBtQ7F,"October 20, 2015 at 02:27AM",0,0
https://t.co/D1MzQBtQ7F,"October 20, 2015 at 05:31AM",0,0
https://t.co/D1MzQBtQ7F,"October 20, 2015 at 04:24AM",0,0
https://t.co/D1MzQBtQ7F,"October 19, 2015 at 11:25PM",0,0
http://t.co/D1MzQBtQ7F,"October 18, 2015 at 11:42PM",0,0
http://t.co/D1MzQBtQ7F,"October 19, 2015 at 04:38AM",0,0
http://t.co/D1MzQBtQ7F,"October 19, 2015 at 01:02AM",0,0
http://t.co/D1MzQBtQ7F,"October 19, 2015 at 03:40AM",0,0
NA,"November 06, 2015 at 11:23AM",1,1
https://t.co/x9CdeKqcKF,"November 18, 2015 at 06:46PM",1,1
https://t.co/8ofVboCFJ8,"October 23, 2015 at 04:06PM",1,1
NA,"October 21, 2015 at 12:58PM",0,0
https://t.co/zrhGCRibUv,"November 02, 2015 at 01:50PM",1,1
NA,"November 30, 2015 at 11:10PM",1,1
NA,"November 30, 2015 at 11:11PM",1,1
http://t.co/4ivywCMueb,"September 14, 2015 at 07:16PM",1,1
https://t.co/Cz9odKmk1K,"November 04, 2015 at 03:35AM",0,0
https://t.co/pkMGrD1oFS,"October 29, 2015 at 11:09AM",1,1
https://t.co/mPgO6RkdHT,"November 21, 2015 at 02:29PM",0,0
NA,"December 10, 2015 at 07:28PM",0,0
https://t.co/YcuzsjpjJJ,"November 04, 2015 at 01:34PM",0,0
http://t.co/Vh1ceMwYXX,"September 08, 2015 at 06:59PM",1,1
https://t.co/c1tHky48fO,"October 19, 2015 at 11:51PM",0,0
https://t.co/4zK8qSZO9K,"October 26, 2015 at 02:23PM",0,0
https://t.co/jdI1TlQ0lt,"October 24, 2015 at 02:05PM",0,0
NA,"October 27, 2015 at 01:42AM",0,0
NA,"December 09, 2015 at 03:55PM",0,0
NA,"November 02, 2015 at 01:09PM",0,0
https://t.co/uos4BU2JEv,"November 12, 2015 at 12:10PM",0,0
https://t.co/NN0BRDCfKx,"October 27, 2015 at 03:12PM",0,0
https://t.co/1SznkdUCuM,"October 24, 2015 at 01:04PM",0,0
https://t.co/u7OgbqXQ33,"October 26, 2015 at 02:02PM",0,0
https://t.co/Hy6ccQjUs1,"October 23, 2015 at 05:17PM",0,0
https://t.co/KApBTasGLi,"October 24, 2015 at 07:16PM",0,0
https://t.co/9yKjqycTeI,"November 17, 2015 at 01:02PM",0,0
https://t.co/N6HOS607br,"October 28, 2015 at 12:35PM",0,0
https://t.co/qEoCHiCYmA,"October 24, 2015 at 06:04PM",0,0
https://t.co/XAyKVlKIFx,"October 23, 2015 at 07:56PM",0,0
https://t.co/19InzjSPch,"October 26, 2015 at 08:47PM",0,0
https://t.co/E0BEU2l5G6,"October 27, 2015 at 06:01AM",0,0
https://t.co/KXP8hzFdj4,"October 25, 2015 at 12:10AM",0,0
https://t.co/LcRSngpdQA,"October 23, 2015 at 04:08PM",0,0
https://t.co/litSnP0Yse,"December 02, 2015 at 11:41AM",0,0
https://t.co/Ph7pL2swld,"October 27, 2015 at 10:42AM",0,0
https://t.co/QkVqlSfg0M,"October 26, 2015 at 01:20PM",0,0
https://t.co/UoolSJhZcx,"November 03, 2015 at 04:32PM",0,0
https://t.co/zo7VVOvK70,"October 25, 2015 at 06:06PM",0,0
https://t.co/cts7fb04iE,"October 31, 2015 at 10:19PM",0,0
https://t.co/5GF1YXHj32,"October 27, 2015 at 03:30PM",0,0
https://t.co/bGfOYdNFep,"December 04, 2015 at 08:05AM",0,0
https://t.co/bjZJOwIEQu,"October 23, 2015 at 08:02PM",0,0
https://t.co/imnBJFssT2,"October 26, 2015 at 03:20PM",0,0
https://t.co/jX7KfgVs8a,"October 24, 2015 at 12:15AM",0,0
https://t.co/KsWzznEG5N,"October 24, 2015 at 04:54AM",0,0
https://t.co/O7yoNMEFYH,"October 25, 2015 at 10:29AM",0,0
https://t.co/QFsbXSqIn2,"October 25, 2015 at 05:55PM",0,0
https://t.co/SpHr4YX4Kv,"October 26, 2015 at 09:56AM",0,0
https://t.co/zcQEY1birT,"October 23, 2015 at 04:54PM",0,0
https://t.co/I6jaHVXMWU,"October 24, 2015 at 05:12PM",0,0
https://t.co/7u8AnzFONJ,"October 24, 2015 at 07:16AM",0,0
https://t.co/GVU3hA1jW4,"October 23, 2015 at 03:35PM",0,0
https://t.co/Aml2VFZQwg,"October 30, 2015 at 01:21PM",0,0
https://t.co/dZhrHqet3l,"October 23, 2015 at 04:59PM",0,0
NA,"October 19, 2015 at 04:01PM",0,0
https://t.co/1O076dAXul,"October 26, 2015 at 03:18PM",0,0
NA,"October 27, 2015 at 06:22PM",0,0
http://t.co/2BvLHjchV6,"August 28, 2015 at 11:24AM",1,1
http://t.co/bgPT4qIxI1,"October 08, 2015 at 04:28PM",1,1
http://t.co/brIFF1w7tw,"September 09, 2015 at 06:19PM",1,1
http://t.co/BY99NT8qZ5,"September 06, 2015 at 10:58AM",1,1
http://t.co/c2lLahqziD,"September 01, 2015 at 08:17AM",1,1
http://t.co/CQq7lkt8hz,"September 07, 2015 at 08:49AM",1,1
http://t.co/ctqcVWCE3i,"September 02, 2015 at 11:16AM",1,1
http://t.co/DBSLTlbBZs,"September 09, 2015 at 02:23AM",1,1
http://t.co/DUuY1Bs2Tr,"September 07, 2015 at 03:56PM",1,1
http://t.co/ERXy95dxlW,"September 17, 2015 at 12:00PM",1,1
http://t.co/F0ablLIUUC,"September 09, 2015 at 08:06PM",1,1
http://t.co/ffFOUFgARX,"August 24, 2015 at 02:21PM",1,1
http://t.co/GaT8SDNHlC,"October 04, 2015 at 06:53PM",1,1
http://t.co/hSkvL04n5e,"August 31, 2015 at 05:27PM",1,1
http://t.co/iFX9ik7omn,"September 08, 2015 at 03:58AM",1,1
http://t.co/iJhk4yuZ5X,"August 27, 2015 at 05:44PM",1,1
http://t.co/k38Agb3xqp,"September 23, 2015 at 09:16PM",1,1
http://t.co/laA6anLVZ9,"September 19, 2015 at 08:42AM",1,1
http://t.co/mnmI64jWra,"September 14, 2015 at 07:32AM",1,1
http://t.co/S4KlAx0lO9,"October 11, 2015 at 09:39PM",1,1
http://t.co/tkKj5hrZGa,"October 19, 2015 at 03:21AM",1,1
http://t.co/TzNsVf5wJw,"October 08, 2015 at 06:36PM",1,1
https://t.co/04cnF1ZbEB,"October 31, 2015 at 04:17PM",1,1
https://t.co/13BDWn4OnL,"October 22, 2015 at 04:40AM",0,0
https://t.co/1Qwq3yA9qZ,"December 07, 2015 at 05:15PM",1,1
https://t.co/1ZeQwzylq1,"December 01, 2015 at 06:13AM",1,1
https://t.co/2dSjqWDiXi,"November 12, 2015 at 08:13AM",1,1
https://t.co/2GAcL7BG2u,"November 29, 2015 at 04:57AM",1,1
https://t.co/2nkUA8yBdp,"November 19, 2015 at 08:21PM",1,1
https://t.co/39dK8qSDrX,"October 21, 2015 at 09:01PM",1,1
https://t.co/3fwj1jxBZB,"November 05, 2015 at 10:24AM",1,1
https://t.co/4gtFcwk5Et,"October 27, 2015 at 01:27PM",1,1
https://t.co/4JEzhvnMlJ,"October 30, 2015 at 07:05PM",1,1
https://t.co/4sEsz3TMtq,"November 06, 2015 at 07:24AM",1,1
https://t.co/4SSnJyorvY,"December 11, 2015 at 04:51AM",1,1
https://t.co/4VF5zOZVsJ,"November 17, 2015 at 06:05AM",1,1
https://t.co/5XTW2m4w6R,"October 29, 2015 at 05:36AM",1,1
https://t.co/6MNP7uuswO,"October 31, 2015 at 02:40PM",1,1
https://t.co/6Z6qC2Mlbn,"October 27, 2015 at 04:01AM",1,1
https://t.co/7eZOheERig,"October 23, 2015 at 03:18PM",1,1
https://t.co/7hxwTYkl5K,"November 06, 2015 at 03:23AM",1,1
https://t.co/8djy1DKwCx,"October 27, 2015 at 10:51AM",1,1
https://t.co/8KsZ3RnBxQ,"October 21, 2015 at 01:13PM",1,1
https://t.co/9Kfebjn8vF,"October 29, 2015 at 01:36PM",1,1
https://t.co/adM4hdstdf,"October 26, 2015 at 06:11AM",1,1
https://t.co/aIOVNPpYId,"November 18, 2015 at 09:49PM",1,1
https://t.co/Akr9nCxClP,"December 02, 2015 at 05:34PM",1,1
https://t.co/Bh1cjW419S,"November 20, 2015 at 06:25AM",1,1
https://t.co/C4fgTuBCxl,"November 20, 2015 at 06:32AM",1,1
https://t.co/C586sNalUq,"November 02, 2015 at 02:54AM",1,0
https://t.co/cd5B8aSOsJ,"December 02, 2015 at 01:12AM",1,1
https://t.co/cHXJl7aOKe,"October 31, 2015 at 02:52PM",1,1
https://t.co/CJzVWB63qr,"October 26, 2015 at 10:13PM",1,1
https://t.co/cKKTnfL7NS,"October 23, 2015 at 10:49PM",1,1
https://t.co/cr59nKKrNT,"November 25, 2015 at 05:32AM",1,1
https://t.co/d4oBWze3lt,"October 20, 2015 at 01:50AM",1,1
https://t.co/dDN8OggfKY,"November 03, 2015 at 10:22PM",1,1
https://t.co/dkjv5XECQt,"December 05, 2015 at 12:45PM",1,1
https://t.co/dolsNyWzZF,"November 12, 2015 at 06:55PM",1,1
https://t.co/Dts6bXXvkL,"December 01, 2015 at 10:54AM",1,1
https://t.co/DU4G9D3oBn,"October 30, 2015 at 02:14PM",1,1
https://t.co/dYrPQ5kzCQ,"October 24, 2015 at 01:16AM",1,1
https://t.co/E6nFdeXEj6,"November 20, 2015 at 12:00PM",1,1
https://t.co/eDc7x3zn1a,"November 18, 2015 at 09:16PM",1,1
https://t.co/EDZIaw7H1I,"October 23, 2015 at 10:09PM",1,1
https://t.co/EiF7dcLeuX,"December 07, 2015 at 10:27PM",1,1
https://t.co/eJ0JBoxCoH,"October 22, 2015 at 10:21PM",1,1
https://t.co/EPIGluph5D,"October 23, 2015 at 10:46PM",1,0
https://t.co/ESTB5SRPfp,"December 09, 2015 at 09:55PM",1,1
https://t.co/etZQ4p6a1c,"October 23, 2015 at 06:15AM",1,1
https://t.co/EvAjNGb7l4,"October 26, 2015 at 08:29PM",1,1
https://t.co/EyadyEol3p,"November 02, 2015 at 07:52AM",1,1
https://t.co/F5t7LlRXjI,"October 28, 2015 at 04:17AM",1,1
https://t.co/f7d5gTbEW1,"November 11, 2015 at 04:06PM",1,1
https://t.co/FEzLpualtw,"November 11, 2015 at 05:44AM",1,1
https://t.co/fR7YVnT1PF,"October 25, 2015 at 10:43PM",1,1
https://t.co/fu2nLMc0wG,"October 23, 2015 at 07:22PM",1,1
https://t.co/gg0nmBIzcC,"October 27, 2015 at 10:40AM",1,1
https://t.co/GgIPdJnvmR,"October 28, 2015 at 02:48PM",1,1
https://t.co/ghWfMpahlO,"December 12, 2015 at 12:26PM",1,1
https://t.co/Gp0WLEuQ3D,"October 30, 2015 at 08:29AM",1,1
https://t.co/gqGHK08d5U,"November 17, 2015 at 05:32PM",1,1
https://t.co/GXwj8Yxhpi,"November 28, 2015 at 04:18PM",1,1
https://t.co/h8VMIi7qCR,"November 24, 2015 at 12:07AM",1,1
https://t.co/HbxshvRgrR,"October 26, 2015 at 07:36PM",1,1
https://t.co/hFgI53S1ck,"November 16, 2015 at 02:57AM",1,0
https://t.co/hFgI53S1ck,"November 16, 2015 at 02:59AM",1,1
https://t.co/HkxLgSFxcF,"November 26, 2015 at 07:14AM",1,1
https://t.co/HkxLgSX84d,"November 26, 2015 at 07:15AM",1,1
https://t.co/hN1JkF065f,"November 23, 2015 at 09:58PM",1,1
https://t.co/hwSxM6YR8m,"October 23, 2015 at 10:16PM",1,1
https://t.co/hXbHOmBguX,"December 03, 2015 at 09:22PM",1,1
https://t.co/iA3sFC4kfY,"November 09, 2015 at 11:59PM",1,1
https://t.co/IaIW1jCbCY,"October 29, 2015 at 08:39PM",1,1
https://t.co/IgG7u8rinB,"November 03, 2015 at 08:00PM",1,1
https://t.co/ijJ3GOmztG,"October 25, 2015 at 11:53PM",1,1
https://t.co/inu2IBavmg,"December 06, 2015 at 09:09AM",1,1
https://t.co/IRC9LPAJ53,"October 23, 2015 at 11:02PM",1,1
https://t.co/ixIrsPuSSe,"October 25, 2015 at 03:09PM",1,1
https://t.co/jfbPfLvFuh,"November 01, 2015 at 07:16PM",1,1
https://t.co/jKUDY3U9r3,"November 12, 2015 at 07:12PM",1,1
https://t.co/JtTOu8KDtx,"November 02, 2015 at 08:07AM",1,1
https://t.co/jw3YWDHthg,"October 26, 2015 at 07:43PM",1,1
https://t.co/JWLwWoPpiX,"November 13, 2015 at 03:35PM",1,1
https://t.co/JWt51A0d4s,"September 14, 2015 at 05:46PM",0,0
https://t.co/JWt51A0d4s,"September 11, 2015 at 11:33AM",1,1
